5730	La Elvira (Tilisarao - Dpto. Chacabuco)
5730	La Elvira (Mercedes - Dpto. Gral. Pedernera)
5730	La Negra
5730	La Primavera (Mercedes - Dpto. Gral. Pedernera)
5730	Las Isletas
5730	Las Palmas
5730	Lavaisse
5730	Liborio Luna
5730	Marlito
5730	Mercedes
5730	Pedernera
5730	San Ramon (Mercedes, Dpto. Gral. Pedernera)
5730	Santa Clara (Mercedes, Dpto. Gral. Pedernera)
5730	Tres Esquinas
5730	Villa Mercedes
5730	Vista Hermosa
5731	Alfaland
5731	Cerro Blanco (Juan Jorba, Dpto. Gral. Pedernera)
5731	Cerro Negro (Juan Jorba, Dpto. Gral. Pedernera)
5731	Durazno (El Morro, Dpto. Gral. Pedernera)
5731	El Guanaco
5731	El Morro
5731	El Pasajero
5731	El Plateado
5731	El Sarco
5731	Juan Jorba
5731	Juante
5731	La Angelina
5731	La Bertita
5731	La Chacra
5731	La Gama
5731	La Iberia
5731	La Javiera
5731	La Negrita
5731	La Portada
5731	Las Carolinas
5731	Las Praderas
5731	Las Taguas
5731	Las Vizcacheras (Apeadero Fcgsm, Juan Jorba, Dpto.Pedernera)
5731	Loma Blanca
5731	Los Cisnes
5731	Primer Laguna
5731	San Juan De Tastu
5731	Soven
5731	Tasto
5731	Vizcacheras (Juan Jorba, Dpto. Gral. Pedernera)
5733	Cramer
5733	Villa Reynolds
5735	Colonia Bella Vista
5735	Isondu
5735	Juan Llerena
5735	La Venecia
5736	Comandante Granville
5736	Fraga
5736	La Adela
5736	La Cautiva
5736	Los Esquineros
5736	Medanos
5736	Paines
5736	Paso De Las Carretas (Fraga, Dpto. Pringles)
5736	San Ignacio
5738	Avanzada
5738	Caldenadas (Embarcadero Fcgsm)
5738	Colonia Luna
5738	El Carmen (Justo Daract, Dpto. Gral. Pedernera)
5738	El Mangrullo (Apeadero Fcgsm)
5738	El Nasao
5738	General Pedernera
5738	Justo Daract
5738	Kilometro 656
5738	La Carmen
5738	La Elia
5738	La Elida
5738	La Garrapata
5738	La Magdalena
5738	La Mascota (Justo Daract - Dpto. Gral. Pedernera)
5738	Las Encadenadas
5738	Las Meladas
5738	Las Totoritas
5738	La Tula
5738	Los Cesares
5738	Los Medanos
5738	Los Pozos
5738	Rio Quinto (Embarcadero Fcgsm)
5738	San Pedro (Justo Daract, Dpto. Gral. Pedernera)
5738	Santa Catalina
5741	Alto Verde
5741	Aviador Origone
5741	Bajos Hondos
5741	Capelen
5741	Don Roberto
5741	Durazno (Lavaisse, Dpto. Gral. Pedernera)
5741	Durazno Chico
5741	El Avestruz
5741	El Calden (Lavaisse, Dpto. Gral. Pedernera)
5741	La Elisa
5741	La Flecha
5741	Laguna Capelen
5741	Laguna Sayape
5741	La Josefina
5741	La Palmira
5741	La Realidad
5741	La Silesia
5741	Nossar
5741	Origone
5741	Portada Del Sauce
5741	San Jose Del Durazno
5741	13 De Enero
5743	La Isabel
5743	Nueva Escocia
5743	San Camilo
5750	Canteras Santa Isabel
5750	Cañada Del Pasto
5750	Casa Viejas (La Toma, Dpto. Pringles)
5750	Cerro De La Pila
5750	Cerro Verde
5750	El Blanco
5750	El Portezuelo
5750	El Pozo
5750	El Rosario
5750	Establecimiento Las Flores
5750	La Aguada (La Toma - Dpto. Pringles)
5750	La Alameda (La Toma - Dpto. Pringles)
5750	La Cañada (La Toma, Dpto. Pringles)
5750	La Fragua
5750	La Justa
5750	La Rinconada (La Toma - Dpto. Pringles)
5750	Las Delicias
5750	Las Flores (La Toma - Dpto. Pringles)
5750	Las Peñas
5750	Las Rosas
5750	La Toma
5750	La Toma Vieja
5750	Ojo De Agua (La Toma, Dpto. Pringles)
5750	Quebrada Honda
5750	San Antonio (La Toma, Dpto. Pringles)
5750	Santa Isabel (La Toma-Dpto.Pringles)
5750	Yacoro
5751	Agua Salada
5751	El Chañar (Saladillo, Dpto. Pringles)
5751	El Talita (Saladillo, Dpto. Pringles)
5751	La Arboleda
5751	La Petra
5751	La Totora (Dpto. Pringles)
5751	Los Medanitos
5751	Manantial Grande
5751	Saladillo
5751	San Gregorio
5751	Santa Clara (Saladillo, Dpto. Pringles)
5753	Agua Linda
5753	Ancamilla
5753	Arroyo La Cal
5753	Bajo De Conlara
5753	Bajo La Laguna
5753	Cañada Blanca
5753	Cañada Del Puestito
5753	Cañada La Tienda
5753	Cañada Quemada (Las Chacras, Dpto. San Martin)
5753	Casa De Condor
5753	Casa De Piedra (Dpto. San Martin)
5753	Casa Viejas (Potrerillo, Dpto. San Martin)
5753	Cerrito
5753	Cerro Colorado
5753	Consuelo
5753	Corral Del Tala
5753	Corrales
5753	Cruz Brillante
5753	Chacritas
5753	Chutunsa
5753	Dormida
5753	El Baldecito
5753	El Burrito
5753	El Cardal
5753	El Cerrito
5753	El Condor
5753	El Coro
5753	El Pajarete
5753	El Pantanillo
5753	El Pantano
5753	El Paraguay
5753	El Progreso
5753	El Puerto
5753	El Salado
5753	El Salto (Poterillo, Dpto. San Martin)
5753	El Talita (Paso Grande, Dpto. San Martin)
5753	El Valle (Las Chacras, Dpto. San Martin)
5753	Hinojos
5753	Hornito
5753	La Agueda
5753	La Carmencita
5753	La Dora
5753	La Esperanza (Las Chacras - Dpto. San Martin)
5753	La Esquina (Las Chacras - Dpto. San Martin)
5753	La Esquina Del Rio
5753	La Estancia
5753	Laguna Larga
5753	La Huerta
5753	La Ramada (Paso Grande - Dpto. San Martin)
5753	Las Chacras (Dpto. San Martin)
5753	Las Chacritas
5753	Las Flores (Paso Grande - Dpto. San Martin)
5753	Las Lajas
5753	Las Lomas (Las Chacras, Dpto. San Martin)
5753	Las Mangas
5753	Las Toscas
5753	La Totora (Las Chacras, Dpto. San Martin)
5753	La Ulbara
5753	Los Alamos (Paso Grande, Dpto. San Martin)
5753	Los Algarrobos (Casa De Piedra, Dpto. San Martin)
5753	Los Comederos
5753	Los Corrales
5753	Los Hinojos
5753	Los Lechuzones
5753	Los Molles (Paso Grande, Dpto. San Martin)
5753	Los Sauces (Las Chacras, Dpto. San Martin)
5753	Los Talas (Paso Grande, Dpto. San Martin)
